Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526754,Chmeľnica,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526762,Jakubany,2
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526771,Jarabina,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526789,Kamienka,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526797,Kolačkov,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526801,Kremná,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526819,Kyjov,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526827,Lacková,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526835,Legnava,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526843,Lesnica,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526851,Litmanová,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526860,Lomnička,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526878,Ľubotín,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526886,Malý Lipník,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526894,Matysová,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526908,Mníšek nad Popradom,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526916,Nižné Ružbachy,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526924,Nová Ľubovňa,3
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526932,Obručné,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526941,Orlov,2
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526959,Plaveč,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526967,Plavnica,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526975,Podolínec,2
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526983,Pusté Pole,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526991,Ruská Voľa nad Popradom,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,13
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527009,Starina,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527017,Stráňany,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527025,Sulín,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527033,Šambron,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527041,Šarišské Jastrabie,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527050,Údol,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527068,Veľká Lesná,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527076,Veľký Lipník,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527084,Vislanka,1
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527092,Vyšné Ružbachy,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527114,Baňa,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527157,Breznica,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527165,Breznička,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527173,Brusnica,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527181,Bukovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527190,Bystrá,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527203,Bžany,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527262,Duplín,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527289,Gribov,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527297,Havaj,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527335,Chotča,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527343,Jakušovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527386,Kolbovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527408,Korunková,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527416,Kožuchovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527467,Krišľovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527793,Kručov,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527475,Krušinec,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527513,Lomné,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527521,Makovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527530,Malá Poľana,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527572,Miková,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527581,Miňovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527611,Mrázovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527637,Nižná Olšava,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527700,Oľšavka,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527726,Potoky,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527718,Potôčky,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527815,Soľník,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527823,Staškovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,10
7,Prešovský kraj,707,Stropkov,711,Stropkov,527866,Šandal,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527912,Tisinec,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527921,Tokajík,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527939,Turany nad Ondavou,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527971,Varechovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527980,Veľkrop,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,527998,Vislava,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,528005,Vladiča,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,528013,Vojtovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,528021,Vyškovce,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,528048,Vyšná Olšava,1
7,Prešovský kraj,707,Stropkov,711,Stropkov,560073,Vyšný Hrabovec,1
7,Prešovský kraj,708,Svidník,712,Svidník,527122,Belejovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527131,Beňadikovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527149,Bodružal,1
7,Prešovský kraj,708,Svidník,712,Svidník,527211,Cernina,1
7,Prešovský kraj,708,Svidník,712,Svidník,527220,Cigla,1
7,Prešovský kraj,708,Svidník,712,Svidník,527238,Dlhoňa,1
7,Prešovský kraj,708,Svidník,712,Svidník,527246,Dobroslava,1
7,Prešovský kraj,708,Svidník,712,Svidník,527254,Dubová,1
7,Prešovský kraj,708,Svidník,712,Svidník,580601,Dukovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527271,Fijaš,1
7,Prešovský kraj,708,Svidník,712,Svidník,519197,Giraltovce,3
7,Prešovský kraj,708,Svidník,712,Svidník,527301,Havranec,1
7,Prešovský kraj,708,Svidník,712,Svidník,527319,Hrabovčík,1
7,Prešovský kraj,708,Svidník,712,Svidník,527327,Hunkovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527351,Jurkova Voľa,1
7,Prešovský kraj,708,Svidník,712,Svidník,519316,Kalnište,1
7,Prešovský kraj,708,Svidník,712,Svidník,527360,Kapišová,1
7,Prešovský kraj,708,Svidník,712,Svidník,527378,Kečkovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,519332,Kobylnice,1
7,Prešovský kraj,708,Svidník,712,Svidník,527394,Korejovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,519391,Kračúnovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,1
7,Prešovský kraj,708,Svidník,712,Svidník,527432,Krajná Poľana,1
7,Prešovský kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,1
7,Prešovský kraj,708,Svidník,712,Svidník,527459,Krajné Čierno,1
7,Prešovský kraj,708,Svidník,712,Svidník,527483,Kružlová,1
7,Prešovský kraj,708,Svidník,712,Svidník,519448,Kuková,1
7,Prešovský kraj,708,Svidník,712,Svidník,527491,Kurimka,1
7,Prešovský kraj,708,Svidník,712,Svidník,527505,Ladomirová,1
7,Prešovský kraj,708,Svidník,712,Svidník,519537,Lúčka,1
7,Prešovský kraj,708,Svidník,712,Svidník,519561,Lužany pri Topli,1
7,Prešovský kraj,708,Svidník,712,Svidník,527548,Matovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527556,Medvedie,1
7,Prešovský kraj,708,Svidník,712,Svidník,527564,Mestisko,1
7,Prešovský kraj,708,Svidník,712,Svidník,519596,Mičakovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527599,Miroľa,1
7,Prešovský kraj,708,Svidník,712,Svidník,527602,Mlynárovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527629,Nižná Jedľová,1
7,Prešovský kraj,708,Svidník,712,Svidník,527645,Nižná Pisaná,1
7,Prešovský kraj,708,Svidník,712,Svidník,527653,Nižný Komárnik,1
7,Prešovský kraj,708,Svidník,712,Svidník,527661,Nižný Mirošov,1
7,Prešovský kraj,708,Svidník,712,Svidník,527670,Nižný Orlík,1
7,Prešovský kraj,708,Svidník,712,Svidník,527688,Nová Polianka,1
7,Prešovský kraj,708,Svidník,712,Svidník,527696,Okrúhle,1
7,Prešovský kraj,708,Svidník,712,Svidník,527734,Príkra,1
7,Prešovský kraj,708,Svidník,712,Svidník,527742,Pstriná,1
7,Prešovský kraj,708,Svidník,712,Svidník,527751,Radoma,1
7,Prešovský kraj,708,Svidník,712,Svidník,527769,Rakovčík,1
7,Prešovský kraj,708,Svidník,712,Svidník,527777,Rovné,1
7,Prešovský kraj,708,Svidník,712,Svidník,527785,Roztoky,1
7,Prešovský kraj,708,Svidník,712,Svidník,527807,Soboš,1
7,Prešovský kraj,708,Svidník,712,Svidník,527831,Stročín,1
7,Prešovský kraj,708,Svidník,712,Svidník,527858,Svidnička,1
7,Prešovský kraj,708,Svidník,712,Svidník,527106,Svidník,9
7,Prešovský kraj,708,Svidník,712,Svidník,527874,Šarbov,1
7,Prešovský kraj,708,Svidník,712,Svidník,527882,Šarišský Štiavnik,1
7,Prešovský kraj,708,Svidník,712,Svidník,527891,Šemetkovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527904,Štefurov,1
7,Prešovský kraj,708,Svidník,712,Svidník,527947,Vagrinec,1
7,Prešovský kraj,708,Svidník,712,Svidník,527955,Valkovce,1
7,Prešovský kraj,708,Svidník,712,Svidník,527963,Vápeník,1
7,Prešovský kraj,708,Svidník,712,Svidník,528030,Vyšná Jedľová,1
7,Prešovský kraj,708,Svidník,712,Svidník,528056,Vyšná Pisaná,1
7,Prešovský kraj,708,Svidník,712,Svidník,528064,Vyšný Komárnik,1
7,Prešovský kraj,708,Svidník,712,Svidník,528072,Vyšný Mirošov,1
7,Prešovský kraj,708,Svidník,712,Svidník,528081,Vyšný Orlík,1
7,Prešovský kraj,708,Svidník,712,Svidník,519987,Železník,1
7,Prešovský kraj,708,Svidník,712,Svidník,519995,Želmanovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544060,Babie,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544078,Banské,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544086,Benkovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544094,Bystré,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544108,Cabov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544116,Čaklov,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544124,Čičava,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544132,Čierne nad Topľou,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544141,Ďapalovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544159,Davidov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544167,Detrík,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544175,Dlhé Klčovo,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544183,Ďurďoš,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544191,Giglovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544205,Girovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544213,Hanušovce nad Topľou,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,581674,Hencovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544221,Hermanovce nad Topľou,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544230,Hlinné,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528731,Holčíkovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528749,Jasenovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528757,Jastrabie nad Topľou,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528765,Juskova Voľa,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528773,Kamenná Poruba,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528781,Kladzany,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528790,Komárany,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528811,Kučín,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528820,Kvakovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528838,Majerovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528846,Malá Domaša,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528854,Matiaška,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528862,Medzianky,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528871,Merník,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528889,Michalok,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528901,Nižný Hrabovec,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528919,Nižný Hrušov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528927,Nižný Kručov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528935,Nová Kelča,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528943,Ondavské Matiašovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528960,Pavlovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528978,Petkovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528986,Petrovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528994,Piskorovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529001,Poša,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529028,Prosačov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529036,Radvanovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529044,Rafajovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529052,Remeniny,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529079,Rudlov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529109,Ruská Voľa,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529125,Sačurov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529133,Sečovská Polianka,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529141,Sedliská,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529150,Skrabské,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529168,Slovenská Kajňa,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529176,Soľ,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529184,Štefanovce,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529192,Tovarné,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529206,Tovarnianska Polianka,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529214,Vavrinec,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529222,Vechec,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529231,Vlača,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544051,Vranov nad Topľou,19
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529117,Vyšný Kazimír,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529257,Vyšný Žipov,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529265,Zámutov,2
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529281,Zlatník,1
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529290,Žalobín,1
8,Košický kraj,801,Košice,802,Košice I,599891,Košice - Džungľa,1
8,Košický kraj,801,Košice,802,Košice I,598119,Košice - Kavečany,1
8,Košický kraj,801,Košice,802,Košice I,598151,Košice - Sever,18
8,Košický kraj,801,Košice,802,Košice I,599875,Košice - Sídlisko Ťahanovce,18
8,Košický kraj,801,Košice,802,Košice I,598186,Košice - Staré Mesto,19
8,Košický kraj,801,Košice,802,Košice I,598127,Košice - Ťahanovce,2
8,Košický kraj,801,Košice,803,Košice II,598194,Košice - Lorinčík,1
8,Košický kraj,801,Košice,803,Košice II,599972,Košice - Luník IX,2
8,Košický kraj,801,Košice,803,Košice II,598216,Košice - Myslava,2
8,Košický kraj,801,Košice,803,Košice II,598208,Košice - Pereš,2
8,Košický kraj,801,Košice,803,Košice II,599859,Košice - Poľov,1
8,Košický kraj,801,Košice,803,Košice II,599883,Košice - Sídlisko KVP,18
8,Košický kraj,801,Košice,803,Košice II,599841,Košice - Šaca,3
8,Košický kraj,801,Košice,803,Košice II,598224,Košice - Západ,31
8,Košický kraj,801,Košice,804,Košice III,598682,Košice - Dargovských hrdinov,20
8,Košický kraj,801,Košice,804,Košice III,599018,Košice - Košická Nová Ves,2
8,Košický kraj,801,Košice,805,Košice IV,599093,Košice - Barca,3
8,Košický kraj,801,Košice,805,Košice IV,599824,Košice - Juh,21
8,Košický kraj,801,Košice,805,Košice IV,599794,Košice - Krásna,4
8,Košický kraj,801,Košice,805,Košice IV,599816,Košice - Nad jazerom,20
8,Košický kraj,801,Košice,805,Košice IV,599786,Košice - Šebastovce,1
8,Košický kraj,801,Košice,805,Košice IV,599913,Košice - Vyšné Opátske,3
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521141,Bačkovík,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521159,Baška,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521167,Belža,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521175,Beniakovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521183,Bidovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521191,Blažice,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559831,Bočiar,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521205,Bohdanovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521213,Boliarov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521221,Budimír,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521248,Bukovec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521256,Bunetice,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521264,Buzica,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521272,Cestice,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521281,Čakanovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521299,Čaňa,5
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521302,Čečejovce,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521311,Čižatice,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521329,Debraď,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521337,Drienovec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521345,Družstevná pri Hornáde,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521353,Ďurďošík,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521361,Ďurkov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559873,Dvorníky - Včeláre,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521370,Geča,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521388,Gyňov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521396,Hačava,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518123,Háj,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521400,Haniska,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521418,Herľany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521426,Hodkovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518107,Hosťovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521442,Hrašovík,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521469,Hýľov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,599310,Chorváty,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521477,Chrastné,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521485,Janík,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521493,Jasov,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521507,Kalša,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521523,Kecerovce,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521540,Kecerovský Lipovec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559687,Kechnec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521558,Kokšov - Bakša,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521566,Komárovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,582514,Kostoľany nad Hornádom,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521574,Košická Belá,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521582,Košická Polianka,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521591,Košické Oľšany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521604,Košický Klečenov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521612,Kráľovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521639,Kysak,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521655,Malá Ida,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521663,Malá Lodina,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521671,Medzev,3
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,580252,Milhosť,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521680,Mokrance,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521698,Moldava nad Bodvou,9
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521701,Mudrovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518140,Nižná Hutka,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521728,Nižná Kamenica,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521736,Nižná Myšľa,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521744,Nižný Čaj,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521752,Nižný Klátov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521761,Nižný Lánec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521795,Nová Polhora,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521787,Nováčany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521809,Nový Salaš,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521817,Obišovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521825,Olšovany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521833,Opátka,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521841,Opiná,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521850,Paňovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521868,Peder,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521876,Perín - Chym,3
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521884,Ploské,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521892,Poproč,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521906,Rákoš,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521914,Rankovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521922,Rešica,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521931,Rozhanovce,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521949,Rudník,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521957,Ruskov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521965,Sady nad Torysou,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521973,Seňa,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521981,Skároš,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,518115,Slančík,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522007,Slanec,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522015,Slanská Huta,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522023,Slanské Nové Mesto,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522031,Sokoľ,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559865,Sokoľany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522040,Svinica,1
